audio_time_seconds,wall_time_seconds,event,current_motion_id,pending_motion_id,preferred_motion_id,transition_motion_id,fallback_reason,current_phase,transition_phase,transition_blend,transition_reason,entry_phase,entry_total_score,entry_pose_score,entry_velocity_score,entry_contact_score,entry_root_score,entry_music_score,entry_remaining_seconds,transition_duration_seconds,motion_timing,speed_multiplier,target_speed_multiplier,transition_speed_multiplier,phase_correction_remaining,raw_max_wrist_abs_rad,raw_max_wrist_angle_joint,raw_max_wrist_speed_rad_s,raw_max_wrist_speed_joint,output_max_wrist_abs_rad,output_max_wrist_angle_joint,output_max_wrist_speed_rad_s,output_max_wrist_speed_joint,root_x,root_y,root_z,root_yaw,switch_anchor_xy_delta_m,switch_anchor_z_delta_m,switch_anchor_yaw_delta_rad,post_switch_xy_delta_m,post_switch_z_delta_m,post_switch_yaw_delta_rad,accepted_beat_time_seconds,accepted_beat_pose_error_rad,accepted_beat_delay_seconds,accepted_beat_limiter_joints,target_max_joint_speed_rad_s,output_max_joint_speed_rad_s,output_max_joint_acceleration_rad_s2,limiter_activated_joints,limiter_activation_rate,collision_override,limiter_enabled,terminal_safe_idle_active,ready_pool_size,ready_motion_ids,failed_motion_ids,motion_load_ms,motion_grounding_ms,entry_feature_ms,motion_fully_ready_ms,match_state,match_confidence,match_rejection_reason,beat_quality,signal_rms,dynamic_range_db,negative_style_score,top_genre,top_genre_score,track_margin,motion_margin,ranked_tracks,ranked_motions,query_tags,current_motion_cluster_id,pending_motion_cluster_id,top_track_id,top_track_score,top_motion_id,top_motion_score,query_bpm
0.472000,0.477049700,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.029666491,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.018372015,0.157731513,right_wrist_yaw,0.389525148,left_wrist_yaw,0.157731513,right_wrist_yaw,0.405851752,left_wrist_yaw,0.051902,0.050277,0.858437,-0.229178,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,5.083481,4.678356,58.474264,,0.004675628,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.504000,0.510338800,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.030047049,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.018060650,0.156939527,right_wrist_yaw,0.080975269,left_wrist_pitch,0.156939527,right_wrist_yaw,0.083912891,left_wrist_pitch,0.053541,0.044958,0.860419,-0.233624,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,5.390037,4.931959,44.545165,,0.004572299,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.568000,0.577075200,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.030812848,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.017434087,0.147255302,right_wrist_yaw,0.646577331,left_wrist_yaw,0.147255302,right_wrist_yaw,0.681095238,left_wrist_yaw,0.059944,0.030754,0.862158,-0.196231,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,4.739513,4.346962,32.654652,,0.004378763,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.600000,0.602198900,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.031098803,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.017200124,0.140670578,right_wrist_yaw,1.148593924,left_wrist_yaw,0.140670578,right_wrist_yaw,1.175282233,left_wrist_yaw,0.063703,0.023810,0.862866,-0.177435,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,4.379556,3.992069,44.884693,,0.004310345,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.600000,0.609812600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.031190711,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.017124927,0.139554922,right_wrist_yaw,1.075976921,left_wrist_yaw,0.139554922,right_wrist_yaw,1.312288603,left_wrist_yaw,0.065018,0.021507,0.863004,-0.171062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,4.913931,4.402294,53.787313,,0.004288011,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.600000,0.618306900,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.031288330,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.017045056,0.138298472,right_wrist_yaw,1.152215989,left_wrist_yaw,0.138298472,right_wrist_yaw,1.242838825,left_wrist_yaw,0.066410,0.019037,0.863162,-0.164313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,4.531425,4.113944,33.884840,,0.004265908,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.600000,0.626392400,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.031381091,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.016969161,0.136018735,right_wrist_yaw,1.237357776,left_wrist_yaw,0.136018735,right_wrist_yaw,1.413302649,left_wrist_yaw,0.067659,0.016314,0.863477,-0.158209,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,4.374827,3.958662,151.323662,,0.004244032,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.632000,0.635656500,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.031479569,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.016888589,0.133545032,right_wrist_yaw,1.320020300,left_wrist_yaw,0.133545032,right_wrist_yaw,1.333450817,left_wrist_yaw,0.068984,0.013424,0.863812,-0.151729,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,4.110424,3.686431,29.596132,,0.004222379,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.664000,0.669009100,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.031862901,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.016574953,0.128281894,right_wrist_yaw,2.650640963,left_wrist_yaw,0.128281894,right_wrist_yaw,2.661254044,left_wrist_yaw,0.074111,0.001337,0.865127,-0.128247,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,4.513930,4.138343,111.587344,,0.004137931,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.728000,0.735298600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.032625277,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.015951191,0.176388035,left_wrist_yaw,1.738739920,left_wrist_yaw,0.176388035,left_wrist_yaw,1.872802622,left_wrist_yaw,0.085196,-0.025986,0.868783,-0.079690,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,5.416835,4.893678,34.918621,,0.003978780,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.760000,0.768448100,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.033006379,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.015639380,0.223398432,left_wrist_yaw,1.315735680,left_wrist_yaw,0.223398432,left_wrist_yaw,1.548193897,left_wrist_yaw,0.090795,-0.040847,0.870634,-0.047760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.010908751,0.000000000,left_wrist_yaw,5.894001,5.334905,60.743357,,0.003903709,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.824000,0.826800300,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.033675482,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.024489117,0.215463973,left_wrist_yaw,0.536703067,left_wrist_yaw,0.215463973,left_wrist_yaw,0.564834063,left_wrist_yaw,0.100751,-0.071362,0.874853,-0.027360,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,4.920896,4.490312,19.203344,,0.003778932,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.824000,0.843052800,beat_limiter_result,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.033865772,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.024376247,0.207837024,left_wrist_yaw,0.440462164,left_wrist_yaw,0.207837024,left_wrist_yaw,0.479423993,left_wrist_yaw,0.103086,-0.080280,0.875901,-0.029790,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,4.648214,4.228717,85.742721,,0.003744734,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.856000,0.861117100,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.034060201,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.024269433,0.200387869,left_wrist_yaw,0.449512471,left_wrist_yaw,0.200387869,left_wrist_yaw,0.442520644,left_wrist_yaw,0.105258,-0.089336,0.876958,-0.033364,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,4.287085,3.790137,48.433495,,0.003711149,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.920000,0.926745400,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.034821697,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.023921950,0.259993156,left_wrist_yaw,1.625776180,left_wrist_yaw,0.259993156,left_wrist_yaw,1.763528953,left_wrist_yaw,0.115160,-0.121378,0.879375,-0.032708,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,3.026437,2.764864,74.216035,,0.003582624,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.952000,0.960138100,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.035204758,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.023783033,0.333267122,left_wrist_yaw,2.807901924,left_wrist_yaw,0.333267122,left_wrist_yaw,3.030157950,left_wrist_yaw,0.119659,-0.134292,0.879286,-0.028037,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,3.573813,3.265417,133.127571,,0.003521643,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.016000,1.018632700,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.035876090,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.023585107,0.518749788,left_wrist_yaw,3.754983458,left_wrist_yaw,0.518749788,left_wrist_yaw,3.882660878,left_wrist_yaw,0.122459,-0.153127,0.876907,-0.017899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,3.882661,3.567450,86.305278,,0.003419778,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.080000,1.085091900,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.036637760,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.023415902,0.762235147,left_wrist_yaw,3.574478406,left_wrist_yaw,0.762235147,left_wrist_yaw,4.279418448,left_wrist_yaw,0.129674,-0.166822,0.869282,0.029072,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,4.279418,3.873665,80.564913,,0.003310345,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.112000,1.118914500,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.037023536,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.023347844,0.896409126,left_wrist_yaw,4.535847394,left_wrist_yaw,0.896409126,left_wrist_yaw,4.446438410,left_wrist_yaw,0.135224,-0.171154,0.864362,0.067009,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,4.446438,4.099779,29.169429,,0.003258213,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.176000,1.185985500,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.037786782,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.023240289,1.226456842,left_wrist_yaw,5.247181137,left_wrist_yaw,1.226456842,left_wrist_yaw,5.210375048,left_wrist_yaw,0.150037,-0.174901,0.854338,0.133069,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,5.210375,4.645184,61.855311,,0.003158726,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.208000,1.209925400,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.038069959,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.023207960,1.354537220,left_wrist_yaw,5.188501759,left_wrist_yaw,1.354537220,left_wrist_yaw,5.584294194,left_wrist_yaw,0.156178,-0.174638,0.850064,0.161284,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,5.584294,5.120016,18.076585,,0.003122967,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.272000,1.277186600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.038836688,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,0.550000,,-0.023136655,1.514359265,left_wrist_yaw,5.080874725,left_wrist_roll,1.514359265,left_wrist_yaw,5.433718682,left_wrist_roll,0.156055,-0.170533,0.843830,0.247465,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.760000,0.000000000,0.000000000,,5.433719,4.881833,47.246896,,0.003031451,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.304000,1.310443000,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.039217355,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.375000,,-0.029736666,1.366177976,left_wrist_yaw,4.995138033,left_wrist_roll,1.366177976,left_wrist_yaw,5.286464520,left_wrist_roll,0.161141,-0.177101,0.846079,0.274983,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.304000,0.000000000,0.000000000,,5.293933,4.805902,104.156897,,0.002987676,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.368000,1.377167900,beat_limiter_result,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.039985808,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.375000,,-0.029478659,1.019021787,left_wrist_yaw,5.355260846,left_wrist_yaw,1.019021787,left_wrist_yaw,5.393924497,left_wrist_yaw,0.160109,-0.187016,0.849848,0.343998,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.304000,0.000000000,0.000000000,,5.398724,4.931100,84.878598,,0.002903811,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.400000,1.402222600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.040272759,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.375000,,-0.029318378,0.889383041,left_wrist_yaw,5.212285694,left_wrist_yaw,0.889383041,left_wrist_yaw,6.174845276,left_wrist_yaw,0.161851,-0.189737,0.850648,0.360549,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.304000,0.000000000,0.000000000,,6.189995,5.591663,108.856174,,0.002873563,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.400000,1.410000200,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.040364629,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.375000,,-0.029260828,0.847871109,left_wrist_yaw,4.981431803,left_wrist_yaw,0.847871109,left_wrist_yaw,6.009950733,left_wrist_yaw,0.162513,-0.190495,0.850947,0.366372,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.304000,0.000000000,0.000000000,,6.013314,5.348334,92.396343,,0.002863620,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.400000,1.418483600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.040462396,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.375000,,-0.029196338,0.803695107,left_wrist_yaw,5.301120316,left_wrist_yaw,0.803695107,left_wrist_yaw,5.689044910,left_wrist_yaw,0.163334,-0.191176,0.851313,0.373156,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.304000,0.000000000,0.000000000,,5.692227,5.196904,79.585514,,0.002853746,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.400000,1.426337800,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.040554909,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.375000,,-0.029132514,0.761892517,left_wrist_yaw,5.016310799,left_wrist_yaw,0.761892517,left_wrist_yaw,5.833869233,left_wrist_yaw,0.164111,-0.191820,0.851659,0.379572,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.304000,0.000000000,0.000000000,,5.837138,5.318669,15.483834,,0.002843939,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.432000,1.434966100,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.040649926,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.375000,,-0.029064117,0.718962501,left_wrist_yaw,5.151601896,left_wrist_yaw,0.718962501,left_wrist_yaw,5.440859765,left_wrist_yaw,0.164909,-0.192481,0.852014,0.386159,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.304000,0.000000000,0.000000000,,5.527168,5.060750,44.393544,,0.002834199,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.464000,1.468490100,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.041033404,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.375000,,-0.028761195,0.545689185,left_wrist_yaw,5.012833540,left_wrist_yaw,0.545689185,left_wrist_yaw,5.381255840,left_wrist_yaw,0.168544,-0.193800,0.851827,0.419221,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.304000,0.000000000,0.000000000,,5.455906,4.976512,160.322582,,0.002795899,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
1.528000,1.535055400,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.041797280,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.375000,,-0.028048722,0.552022402,left_wrist_roll,2.903757952,right_wrist_roll,0.552022402,left_wrist_roll,3.009774240,right_wrist_roll,0.174967,-0.193275,0.853460,0.481128,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.304000,0.000000000,0.000000000,,5.456343,5.020361,587.131740,,0.002722323,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
