audio_time_seconds,wall_time_seconds,event,current_motion_id,pending_motion_id,preferred_motion_id,audio_history_seconds,shortlist,terminal_time_seconds,entry_frame_index,preparation_delay_seconds,transition_motion_id,fallback_reason,current_phase,transition_phase,transition_blend,transition_reason,entry_phase,entry_total_score,entry_pose_score,entry_velocity_score,entry_contact_score,entry_root_score,entry_music_score,entry_remaining_seconds,transition_duration_seconds,motion_timing,speed_multiplier,target_speed_multiplier,transition_speed_multiplier,phase_correction_remaining,raw_max_wrist_abs_rad,raw_max_wrist_angle_joint,raw_max_wrist_speed_rad_s,raw_max_wrist_speed_joint,output_max_wrist_abs_rad,output_max_wrist_angle_joint,output_max_wrist_speed_rad_s,output_max_wrist_speed_joint,root_x,root_y,root_z,root_yaw,switch_anchor_xy_delta_m,switch_anchor_z_delta_m,switch_anchor_yaw_delta_rad,post_switch_xy_delta_m,post_switch_z_delta_m,post_switch_yaw_delta_rad,accepted_beat_time_seconds,accepted_beat_pose_error_rad,accepted_beat_delay_seconds,accepted_beat_limiter_joints,target_max_joint_speed_rad_s,output_max_joint_speed_rad_s,output_max_joint_acceleration_rad_s2,limiter_activated_joints,limiter_activation_rate,collision_override,limiter_enabled,terminal_safe_idle_active,ready_pool_size,ready_motion_ids,failed_motion_ids,motion_load_ms,motion_grounding_ms,entry_feature_ms,motion_fully_ready_ms,match_state,match_confidence,match_rejection_reason,beat_quality,signal_rms,dynamic_range_db,negative_style_score,top_genre,top_genre_score,track_margin,motion_margin,ranked_tracks,ranked_motions,query_tags,current_motion_cluster_id,pending_motion_cluster_id,top_track_id,top_track_score,top_motion_id,top_motion_score,query_bpm
0.408000,0.426807800,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.196644506,,0.000000,,,,,,,,,,0.500000,beat-sync,0.667028,1.000000,,-0.114510356,0.175010082,right_wrist_yaw,0.607638165,left_wrist_yaw,0.175010082,right_wrist_yaw,0.639382213,left_wrist_yaw,-0.085869,0.050623,0.809312,-0.564821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,6.596679,6.287602,158.927267,,0.000604961,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.440000,0.452505500,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.198893504,,0.000000,,,,,,,,,,0.500000,beat-sync,0.616610,1.000000,,-0.113208763,0.170468791,right_wrist_yaw,0.585105917,right_wrist_roll,0.170468791,right_wrist_yaw,0.579620390,right_wrist_roll,-0.087916,0.052185,0.806500,-0.539671,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.807949,5.535836,47.294551,,0.000594530,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.472000,0.485492900,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.201593203,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.111212884,0.161420902,right_wrist_yaw,0.647631684,left_wrist_yaw,0.161420902,right_wrist_yaw,0.652118258,left_wrist_yaw,-0.088696,0.053577,0.804947,-0.505486,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,4.583604,4.361824,29.114179,,0.000581170,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.504000,0.518480800,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.204163787,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.109109679,0.154709427,right_wrist_yaw,0.446254458,left_wrist_yaw,0.154709427,right_wrist_yaw,0.468662132,left_wrist_yaw,-0.087706,0.054769,0.804705,-0.463286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.536767,2.417810,8.797988,,0.000568397,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.536000,0.543588600,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.206102994,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.107523055,0.151123228,right_wrist_yaw,0.196927988,left_wrist_yaw,0.151123228,right_wrist_yaw,0.200464993,left_wrist_yaw,-0.086123,0.055448,0.805249,-0.425613,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.634145,1.559579,6.369944,,0.000559180,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.568000,0.576784700,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.208675181,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.105418538,0.147131372,right_wrist_yaw,0.121100495,right_wrist_yaw,0.147131372,right_wrist_yaw,0.132611143,right_wrist_yaw,-0.083920,0.056696,0.805979,-0.370906,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.947003,1.851346,7.659013,,0.000547345,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.600000,0.610091700,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.211259213,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.103304330,0.145398741,right_wrist_yaw,0.136991736,left_wrist_yaw,0.145398741,right_wrist_yaw,0.141185511,left_wrist_yaw,-0.081255,0.058407,0.808611,-0.306839,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.542574,1.472012,8.549028,,0.000536001,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.632000,0.643488500,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.213846808,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.101187207,0.143869847,right_wrist_yaw,0.114912833,right_wrist_roll,0.143869847,right_wrist_yaw,0.128805829,right_wrist_roll,-0.079994,0.059658,0.813869,-0.229579,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.528167,2.402277,11.017833,,0.000525118,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.664000,0.668692000,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.215791980,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.099595703,0.145755028,right_wrist_yaw,0.302601354,right_wrist_roll,0.145755028,right_wrist_yaw,0.321531864,right_wrist_roll,-0.078776,0.060748,0.818801,-0.172113,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.823760,2.689143,17.631453,,0.000517241,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.696000,0.701983900,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.218379126,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.097478947,0.151608429,right_wrist_yaw,0.437692337,right_wrist_roll,0.151608429,right_wrist_yaw,0.447884394,right_wrist_roll,-0.077498,0.061216,0.825492,-0.103597,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.907252,2.775233,7.846336,,0.000507099,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.728000,0.751966600,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.222249785,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.094312044,0.169359482,right_wrist_yaw,0.563965665,right_wrist_roll,0.169359482,right_wrist_yaw,0.586518473,right_wrist_roll,-0.075167,0.060759,0.838542,-0.022240,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.522186,2.407303,43.189765,,0.000492611,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.760000,0.776830700,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.224169216,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.092741601,0.178165182,right_wrist_yaw,0.500700578,right_wrist_roll,0.178165182,right_wrist_yaw,0.525716260,right_wrist_roll,-0.073613,0.060376,0.845297,0.010197,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.402976,2.289328,131.143515,,0.000485673,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.792000,0.810401000,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.226770220,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.090613506,0.189187113,right_wrist_roll,0.386597200,right_wrist_roll,0.189187113,right_wrist_roll,0.396993671,right_wrist_roll,-0.073579,0.058988,0.853825,0.049303,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.106108,2.003643,68.218043,,0.000476720,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.824000,0.843832300,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.229326434,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.088522058,0.200981560,right_wrist_roll,0.320698968,right_wrist_roll,0.200981560,right_wrist_roll,0.345850608,right_wrist_roll,-0.072662,0.057942,0.859885,0.077498,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.996235,1.833554,24.926475,,0.000468092,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.856000,0.876704300,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.231905485,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.086411926,0.209829275,right_wrist_roll,0.242896468,left_wrist_yaw,0.209829275,right_wrist_roll,0.295554892,left_wrist_yaw,-0.071320,0.057023,0.863896,0.096049,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.221602,2.099325,62.130419,,0.000459770,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.888000,0.901720100,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.233845923,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.084824294,0.214519507,right_wrist_roll,0.180262599,left_wrist_roll,0.214519507,right_wrist_roll,0.195617815,left_wrist_roll,-0.070557,0.056044,0.866449,0.104537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.738013,1.647906,37.106937,,0.000453721,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.920000,0.935194400,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.236435974,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.082705162,0.217511654,right_wrist_roll,0.213367166,left_wrist_roll,0.217511654,right_wrist_roll,0.219757721,left_wrist_roll,-0.070002,0.054481,0.869097,0.105053,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.704954,1.625554,17.390586,,0.000445898,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.952000,0.968213400,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.239000833,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.080606641,0.216833385,right_wrist_roll,0.230700475,left_wrist_roll,0.216833385,right_wrist_roll,0.252768145,left_wrist_roll,-0.069344,0.052086,0.869725,0.099392,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.155026,2.047608,8.336831,,0.000438340,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.984000,1.001634300,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.241580310,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.078496160,0.216078216,right_wrist_roll,0.353830629,left_wrist_yaw,0.216078216,right_wrist_roll,0.404242960,left_wrist_yaw,-0.067527,0.049373,0.867269,0.096447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.076813,1.955677,11.666692,,0.000431034,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.016000,1.026856400,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.243545019,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.076888671,0.213775786,right_wrist_roll,0.250928921,left_wrist_roll,0.213775786,right_wrist_roll,0.264458624,left_wrist_roll,-0.066015,0.047097,0.863892,0.103406,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.660230,1.583107,13.295279,,0.000425713,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.048000,1.060238900,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.246129407,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.074774172,0.206952650,right_wrist_roll,0.316900232,left_wrist_roll,0.206952650,right_wrist_roll,0.319446862,left_wrist_roll,-0.064290,0.044203,0.859101,0.123186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.689463,1.609707,20.178286,,0.000418819,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.080000,1.093406100,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.248690067,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.072679086,0.197014779,right_wrist_roll,0.314775498,right_wrist_yaw,0.197014779,right_wrist_roll,0.407679025,right_wrist_yaw,-0.062053,0.042591,0.853676,0.144724,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.675290,1.574727,25.714382,,0.000412145,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.112000,1.118359500,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.250630444,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.071091505,0.188350239,right_wrist_roll,0.345196716,right_wrist_roll,0.188350239,right_wrist_roll,0.377501811,right_wrist_roll,-0.060470,0.045091,0.848420,0.162111,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.938601,2.795317,14.379050,,0.000407277,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.144000,1.152149900,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.253230821,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.068963924,0.176135795,right_wrist_roll,0.375767990,right_wrist_roll,0.176135795,right_wrist_roll,0.391615902,right_wrist_roll,-0.058511,0.051930,0.841407,0.178276,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,3.280677,3.115624,5.958617,,0.000400962,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.176000,1.185164800,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.255788344,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.066871405,0.162790769,right_wrist_roll,0.405073398,right_wrist_roll,0.162790769,right_wrist_roll,0.446574455,right_wrist_roll,-0.056673,0.059538,0.835619,0.189963,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,3.240296,3.075937,4.930175,,0.000394841,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.208000,1.218601400,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.258382252,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.064749116,0.144636787,right_wrist_roll,0.587033312,right_wrist_roll,0.144636787,right_wrist_roll,0.619500072,right_wrist_roll,-0.055518,0.064700,0.830043,0.188873,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,3.287797,3.121871,5.377996,,0.000388903,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
