audio_time_seconds,wall_time_seconds,event,current_motion_id,pending_motion_id,preferred_motion_id,audio_history_seconds,shortlist,terminal_time_seconds,entry_frame_index,preparation_delay_seconds,transition_motion_id,fallback_reason,current_phase,transition_phase,transition_blend,transition_reason,entry_phase,entry_total_score,entry_pose_score,entry_velocity_score,entry_contact_score,entry_root_score,entry_music_score,entry_remaining_seconds,transition_duration_seconds,motion_timing,speed_multiplier,target_speed_multiplier,transition_speed_multiplier,phase_correction_remaining,raw_max_wrist_abs_rad,raw_max_wrist_angle_joint,raw_max_wrist_speed_rad_s,raw_max_wrist_speed_joint,output_max_wrist_abs_rad,output_max_wrist_angle_joint,output_max_wrist_speed_rad_s,output_max_wrist_speed_joint,root_x,root_y,root_z,root_yaw,switch_anchor_xy_delta_m,switch_anchor_z_delta_m,switch_anchor_yaw_delta_rad,post_switch_xy_delta_m,post_switch_z_delta_m,post_switch_yaw_delta_rad,accepted_beat_time_seconds,accepted_beat_pose_error_rad,accepted_beat_delay_seconds,accepted_beat_limiter_joints,target_max_joint_speed_rad_s,output_max_joint_speed_rad_s,output_max_joint_acceleration_rad_s2,limiter_activated_joints,limiter_activation_rate,collision_override,limiter_enabled,terminal_safe_idle_active,ready_pool_size,ready_motion_ids,failed_motion_ids,motion_load_ms,motion_grounding_ms,entry_feature_ms,motion_fully_ready_ms,match_state,match_confidence,match_rejection_reason,beat_quality,signal_rms,dynamic_range_db,negative_style_score,top_genre,top_genre_score,track_margin,motion_margin,ranked_tracks,ranked_motions,query_tags,current_motion_cluster_id,pending_motion_cluster_id,top_track_id,top_track_score,top_motion_id,top_motion_score,query_bpm
0.312000,0.318686700,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.184798892,,0.000000,,,,,,,,,,0.500000,beat-sync,0.866821,1.000000,,-0.116734658,0.211744721,right_wrist_yaw,0.870162322,left_wrist_yaw,0.211744721,right_wrist_yaw,0.902111503,left_wrist_yaw,-0.061634,0.051637,0.837318,-0.698161,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,,,8.598510,8.171060,487.388321,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.312000,0.326711300,beat_limiter_result,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.185760656,,0.000000,,,,,,,,,,0.500000,beat-sync,0.850769,1.000000,,-0.116565957,0.207575099,right_wrist_yaw,0.821176916,left_wrist_yaw,0.207575099,right_wrist_yaw,0.901006052,left_wrist_yaw,-0.063339,0.050691,0.834430,-0.688684,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,8.468353,7.991593,30.716202,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.344000,0.368517200,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.190499628,,0.000000,,,,,,,,,,0.500000,beat-sync,0.766685,1.000000,,-0.115383535,0.188203006,right_wrist_yaw,0.419308246,right_wrist_yaw,0.188203006,right_wrist_yaw,0.457187113,right_wrist_yaw,-0.076136,0.049437,0.820913,-0.635073,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.002843,1.902809,37.987060,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.376000,0.385081500,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.192225485,,0.000000,,,,,,,,,,0.500000,beat-sync,0.733652,1.000000,,-0.114783138,0.182779343,right_wrist_yaw,0.398559435,right_wrist_roll,0.182779343,right_wrist_yaw,0.408442100,right_wrist_roll,-0.079762,0.049239,0.816654,-0.615850,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.771228,1.690047,14.529864,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.408000,0.426631500,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.196216009,,0.000000,,,,,,,,,,0.500000,beat-sync,0.650800,1.000000,,-0.112939014,0.175502402,right_wrist_yaw,0.571877808,left_wrist_yaw,0.175502402,right_wrist_yaw,0.632065625,left_wrist_yaw,-0.085317,0.050275,0.809939,-0.570555,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,6.471105,6.130966,444.142135,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.440000,0.460144100,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.199090230,,0.000000,,,,,,,,,,0.500000,beat-sync,0.583771,1.000000,,-0.111092897,0.169946315,right_wrist_yaw,0.555138947,right_wrist_roll,0.169946315,right_wrist_yaw,0.592626103,right_wrist_roll,-0.088035,0.052303,0.806288,-0.537821,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.883134,5.578625,11.670871,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.472000,0.493988000,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.201734018,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.108967079,0.160917295,right_wrist_yaw,0.661894789,left_wrist_yaw,0.160917295,right_wrist_yaw,0.660020332,left_wrist_yaw,-0.088706,0.053641,0.804915,-0.503386,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,4.625240,4.412609,5.319440,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.504000,0.518529700,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.203639117,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.107408361,0.155845805,right_wrist_yaw,0.455513816,left_wrist_yaw,0.155845805,right_wrist_yaw,0.464643124,left_wrist_yaw,-0.088008,0.054524,0.804725,-0.472239,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.556092,2.436214,5.761323,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.536000,0.552283900,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.206200815,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.105312426,0.150948469,right_wrist_yaw,0.192816857,left_wrist_yaw,0.150948469,right_wrist_yaw,0.204428390,left_wrist_yaw,-0.086034,0.055478,0.805288,-0.423620,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.603125,1.510352,11.483686,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.568000,0.585224400,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.208798295,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.103187215,0.146974651,right_wrist_yaw,0.122875997,right_wrist_yaw,0.146974651,right_wrist_yaw,0.125573825,right_wrist_yaw,-0.083818,0.056769,0.806006,-0.368224,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.903010,1.812838,9.363255,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.600000,0.618318900,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.211362596,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.101089150,0.145376834,right_wrist_yaw,0.126013771,left_wrist_yaw,0.145376834,right_wrist_yaw,0.139832587,left_wrist_yaw,-0.081140,0.058479,0.808750,-0.304152,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.539208,1.459340,7.485300,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.632000,0.643350700,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.213303004,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.099501544,0.144233059,right_wrist_yaw,0.119173101,right_wrist_roll,0.144233059,right_wrist_yaw,0.133367691,right_wrist_roll,-0.080176,0.059423,0.812673,-0.246326,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.554175,2.404567,13.262902,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.664000,0.676901900,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.215902010,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.097375085,0.145919870,right_wrist_yaw,0.304174823,right_wrist_roll,0.145919870,right_wrist_yaw,0.315484305,right_wrist_roll,-0.078702,0.060812,0.819085,-0.168885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.769969,2.634079,4.738250,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.696000,0.709976200,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.218461927,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.095280607,0.151847927,right_wrist_yaw,0.408613322,right_wrist_roll,0.151847927,right_wrist_yaw,0.456222921,right_wrist_roll,-0.077463,0.061219,0.825706,-0.101488,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.974194,2.799129,10.911744,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.728000,0.743181400,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.221049313,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.093163655,0.162676146,right_wrist_yaw,0.486547415,right_wrist_roll,0.162676146,right_wrist_yaw,0.516774595,right_wrist_roll,-0.076564,0.060815,0.834323,-0.043651,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,3.028431,2.882993,4.577125,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.760000,0.769050700,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.223005539,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.091563107,0.173694321,right_wrist_yaw,0.569484650,right_wrist_roll,0.173694321,right_wrist_yaw,0.593844136,right_wrist_roll,-0.074213,0.060736,0.841204,-0.009131,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.537846,2.368911,6.179615,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.792000,0.801658100,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.225567059,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.089467317,0.182900641,right_wrist_roll,0.465968926,right_wrist_roll,0.182900641,right_wrist_roll,0.514982942,right_wrist_roll,-0.073746,0.059623,0.850208,0.032584,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.380866,2.257713,8.265420,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.824000,0.835411100,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.228175167,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.087333411,0.196063873,right_wrist_roll,0.386139085,right_wrist_roll,0.196063873,right_wrist_roll,0.403494176,right_wrist_roll,-0.073267,0.058252,0.857794,0.067772,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.142715,2.022552,5.748847,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.856000,0.868618300,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.230737555,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.085236912,0.206755872,right_wrist_roll,0.286311970,right_wrist_roll,0.206755872,right_wrist_roll,0.314613327,right_wrist_roll,-0.071904,0.057553,0.862309,0.088753,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.986043,1.870583,44.676431,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.888000,0.893566100,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.232686662,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.083642188,0.211913287,right_wrist_roll,0.251058546,left_wrist_yaw,0.211913287,right_wrist_roll,0.258648322,left_wrist_yaw,-0.070930,0.056668,0.864957,0.100925,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.938264,1.835278,11.561027,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.920000,0.926695400,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.235257718,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.081538596,0.217561713,right_wrist_roll,0.189125890,left_wrist_roll,0.217561713,right_wrist_roll,0.198634942,left_wrist_roll,-0.070173,0.055250,0.868238,0.107686,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.770749,1.684066,11.084009,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.952000,0.960933400,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.237857839,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.079411224,0.217304410,right_wrist_roll,0.224353569,left_wrist_roll,0.217304410,right_wrist_roll,0.224023806,left_wrist_roll,-0.069756,0.053437,0.869922,0.101740,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.687565,1.605406,26.600902,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.984000,0.993445800,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.240425294,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.077310580,0.216301037,right_wrist_roll,0.307628917,left_wrist_yaw,0.216301037,right_wrist_roll,0.318923927,left_wrist_yaw,-0.068591,0.050492,0.868938,0.097098,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.090223,1.988900,39.871145,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.016000,1.026882500,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.243019481,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.075188063,0.214711323,right_wrist_roll,0.251980309,left_wrist_roll,0.214711323,right_wrist_roll,0.271622998,left_wrist_roll,-0.066368,0.047770,0.864889,0.100145,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.721999,1.637807,67.049258,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.048000,1.051679600,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.244947688,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.073610439,0.210879105,right_wrist_roll,0.276500631,left_wrist_roll,0.210879105,right_wrist_roll,0.283307955,left_wrist_roll,-0.065076,0.045370,0.861252,0.112752,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.615953,1.542897,25.130692,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.080000,1.101705000,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.248820796,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.070441533,0.196466686,right_wrist_roll,0.362570191,right_wrist_yaw,0.196466686,right_wrist_roll,0.372559249,right_wrist_yaw,-0.061923,0.042535,0.853377,0.145792,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,1.531248,1.453143,9.720903,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.112000,1.126557300,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.250752613,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.068860955,0.187785203,right_wrist_roll,0.367748681,right_wrist_roll,0.187785203,right_wrist_roll,0.378716305,right_wrist_roll,-0.060383,0.045372,0.848059,0.163263,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,2.955335,2.820014,5.403026,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.144000,1.160615800,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.253354500,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.066732138,0.175547565,right_wrist_roll,0.376234508,right_wrist_roll,0.175547565,right_wrist_roll,0.376647314,right_wrist_roll,-0.058414,0.052286,0.841098,0.178737,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,3.161223,3.017804,6.838935,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.176000,1.193208600,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.255912922,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.064638884,0.162131804,right_wrist_roll,0.403775703,right_wrist_roll,0.162131804,right_wrist_roll,0.444080445,right_wrist_roll,-0.056588,0.059915,0.835353,0.190586,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,3.249107,3.087925,5.885674,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
1.208000,1.226399900,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.258482274,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.062536687,0.143909651,right_wrist_roll,0.561460210,right_wrist_roll,0.143909651,right_wrist_roll,0.620708033,right_wrist_roll,-0.055482,0.064862,0.829828,0.188633,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,3.298682,3.139695,4.986600,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
