capture_index,motion_id,authored_seconds,duration,status,event,weight
27,gLO_sBM_cAll_d13_mLO2_ch02,0.4504815999971466,9.583333333333334,awaiting_retrieval,,0.9916720577704319
28,gLO_sBM_cAll_d13_mLO2_ch02,0.46715359999870953,9.583333333333334,awaiting_retrieval,,0.9974370163813481
29,gLO_sBM_cAll_d13_mLO2_ch02,0.4838303999968043,9.583333333333334,awaiting_retrieval,,0.9996779829187294
30,gLO_sBM_cAll_d13_mLO2_ch02,0.5004657999998011,9.583333333333334,awaiting_retrieval,,1.0
31,gLO_sBM_cAll_d13_mLO2_ch02,0.5170008999994019,9.583333333333334,awaiting_retrieval,,1.0
32,gLO_sBM_cAll_d13_mLO2_ch02,0.5336658999985952,9.583333333333334,awaiting_retrieval,,1.0
33,gLO_sBM_cAll_d13_mLO2_ch02,0.5503270999979571,9.583333333333334,awaiting_retrieval,,1.0
34,gLO_sBM_cAll_d13_mLO2_ch02,0.5670518999977496,9.583333333333334,awaiting_retrieval,,1.0
35,gLO_sBM_cAll_d13_mLO2_ch02,0.5837064999977877,9.583333333333334,awaiting_retrieval,,1.0
36,gLO_sBM_cAll_d13_mLO2_ch02,0.6002386999971343,9.583333333333334,awaiting_retrieval,,1.0
37,gLO_sBM_cAll_d13_mLO2_ch02,0.6168705999989463,9.583333333333334,awaiting_retrieval,,1.0
38,gLO_sBM_cAll_d13_mLO2_ch02,0.6335307999979698,9.583333333333334,awaiting_retrieval,,1.0
39,gLO_sBM_cAll_d13_mLO2_ch02,0.6502120999975879,9.583333333333334,awaiting_retrieval,,1.0
40,gLO_sBM_cAll_d13_mLO2_ch02,0.6672485999988558,9.583333333333334,awaiting_retrieval,,1.0
41,gLO_sBM_cAll_d13_mLO2_ch02,0.6838860999996532,9.583333333333334,awaiting_retrieval,,1.0
42,gLO_sBM_cAll_d13_mLO2_ch02,0.700545699997746,9.583333333333334,awaiting_retrieval,,1.0
43,gLO_sBM_cAll_d13_mLO2_ch02,0.7172838999977093,9.583333333333334,awaiting_retrieval,,1.0
44,gLO_sBM_cAll_d13_mLO2_ch02,0.7339340999969853,9.583333333333334,awaiting_retrieval,,1.0
45,gLO_sBM_cAll_d13_mLO2_ch02,0.7505787999980374,9.583333333333334,awaiting_retrieval,,1.0
46,gLO_sBM_cAll_d13_mLO2_ch02,0.7671258999980627,9.583333333333334,awaiting_retrieval,,1.0
47,gLO_sBM_cAll_d13_mLO2_ch02,0.783739799997419,9.583333333333334,awaiting_retrieval,,1.0
48,gLO_sBM_cAll_d13_mLO2_ch02,0.8003814999974556,9.583333333333334,awaiting_retrieval,,1.0
49,gLO_sBM_cAll_d13_mLO2_ch02,0.8171116999983485,9.583333333333334,awaiting_retrieval,,1.0
50,gLO_sBM_cAll_d13_mLO2_ch02,0.8338368999975488,9.583333333333334,awaiting_retrieval,,1.0
51,gLO_sBM_cAll_d13_mLO2_ch02,0.8503596999980788,9.583333333333334,awaiting_retrieval,,1.0
52,gLO_sBM_cAll_d13_mLO2_ch02,0.8669121999992045,9.583333333333334,awaiting_retrieval,,1.0
53,gLO_sBM_cAll_d13_mLO2_ch02,0.8835647999985655,9.583333333333334,awaiting_retrieval,,1.0
54,gLO_sBM_cAll_d13_mLO2_ch02,0.9002253999969968,9.583333333333334,awaiting_retrieval,,1.0
55,gLO_sBM_cAll_d13_mLO2_ch02,0.9168810999981348,9.583333333333334,awaiting_retrieval,,1.0
56,gLO_sBM_cAll_d13_mLO2_ch02,0.933554699997329,9.583333333333334,awaiting_retrieval,,1.0
57,gLO_sBM_cAll_d13_mLO2_ch02,0.9501974999984655,9.583333333333334,awaiting_retrieval,,1.0
58,gLO_sBM_cAll_d13_mLO2_ch02,0.9672390999985495,9.583333333333334,awaiting_retrieval,,1.0
59,gLO_sBM_cAll_d13_mLO2_ch02,0.9839178000001978,9.583333333333334,awaiting_retrieval,,1.0
60,gLO_sBM_cAll_d13_mLO2_ch02,1.0005559999990494,9.583333333333334,awaiting_retrieval,,1.0
61,gLO_sBM_cAll_d13_mLO2_ch02,1.0170898999967888,9.583333333333334,awaiting_retrieval,,1.0
62,gLO_sBM_cAll_d13_mLO2_ch02,1.0337089999993607,9.583333333333334,awaiting_retrieval,,1.0
63,gLO_sBM_cAll_d13_mLO2_ch02,1.0504446999984778,9.583333333333334,awaiting_retrieval,,1.0
64,gLO_sBM_cAll_d13_mLO2_ch02,1.0668966999983225,9.583333333333334,awaiting_retrieval,,1.0
65,gLO_sBM_cAll_d13_mLO2_ch02,1.0836278999995541,9.583333333333334,awaiting_retrieval,,1.0
66,gLO_sBM_cAll_d13_mLO2_ch02,1.100330299999767,9.583333333333334,awaiting_retrieval,,1.0
67,gLO_sBM_cAll_d13_mLO2_ch02,1.1168504999986892,9.583333333333334,awaiting_retrieval,,1.0
68,gLO_sBM_cAll_d13_mLO2_ch02,1.1334788999993164,9.583333333333334,awaiting_retrieval,,1.0
69,gLO_sBM_cAll_d13_mLO2_ch02,1.1501379999972399,9.583333333333334,awaiting_retrieval,,1.0
70,gLO_sBM_cAll_d13_mLO2_ch02,1.1671701999985074,9.583333333333334,awaiting_retrieval,,1.0
71,gLO_sBM_cAll_d13_mLO2_ch02,1.1838336000000693,9.583333333333334,awaiting_retrieval,,1.0
72,gLO_sBM_cAll_d13_mLO2_ch02,1.2005374000000286,9.583333333333334,awaiting_retrieval,,1.0
73,gLO_sBM_cAll_d13_mLO2_ch02,1.217095099997094,9.583333333333334,awaiting_retrieval,,1.0
74,gLO_sBM_cAll_d13_mLO2_ch02,1.2337220999979748,9.583333333333334,awaiting_retrieval,,1.0
75,gLO_sBM_cAll_d13_mLO2_ch02,1.2502644999985917,9.583333333333334,awaiting_retrieval,,1.0
76,gLO_sBM_cAll_d13_mLO2_ch02,1.2670411999970368,9.583333333333334,awaiting_retrieval,,1.0
77,gLO_sBM_cAll_d13_mLO2_ch02,1.283591600000362,9.583333333333334,awaiting_retrieval,,1.0
78,gLO_sBM_cAll_d13_mLO2_ch02,1.300204099999972,9.583333333333334,awaiting_retrieval,,1.0
79,gLO_sBM_cAll_d13_mLO2_ch02,1.3172581999970119,9.583333333333334,awaiting_retrieval,,1.0
80,gLO_sBM_cAll_d13_mLO2_ch02,1.3339543999973087,9.583333333333334,awaiting_retrieval,,1.0
81,gLO_sBM_cAll_d13_mLO2_ch02,1.3501712999968716,9.583333333333334,awaiting_retrieval,,1.0
82,gLO_sBM_cAll_d13_mLO2_ch02,1.3668297000003788,9.583333333333334,awaiting_retrieval,,1.0
83,gLO_sBM_cAll_d13_mLO2_ch02,1.383476599999993,9.583333333333334,awaiting_retrieval,,1.0
84,gLO_sBM_cAll_d13_mLO2_ch02,1.4001349999998622,9.583333333333334,awaiting_retrieval,,1.0
85,gLO_sBM_cAll_d13_mLO2_ch02,1.4171787999985084,9.583333333333334,awaiting_retrieval,,1.0
86,gLO_sBM_cAll_d13_mLO2_ch02,1.4338521999998177,9.583333333333334,awaiting_retrieval,,1.0
87,gLO_sBM_cAll_d13_mLO2_ch02,1.4501263999991336,9.583333333333334,awaiting_retrieval,,1.0
88,gLO_sBM_cAll_d13_mLO2_ch02,1.467321000000082,9.583333333333334,awaiting_retrieval,,1.0
89,gLO_sBM_cAll_d13_mLO2_ch02,1.483929299996815,9.583333333333334,awaiting_retrieval,,1.0
90,gLO_sBM_cAll_d13_mLO2_ch02,1.5005744999980364,9.583333333333334,awaiting_retrieval,,1.0
91,gLO_sBM_cAll_d13_mLO2_ch02,1.5171257999973007,9.583333333333334,awaiting_retrieval,,1.0
92,gLO_sBM_cAll_d13_mLO2_ch02,1.5337749999998762,9.583333333333334,awaiting_retrieval,,1.0
93,gLO_sBM_cAll_d13_mLO2_ch02,1.5504533999992403,9.583333333333334,awaiting_retrieval,,1.0
94,gLO_sBM_cAll_d13_mLO2_ch02,1.5671716999968324,9.583333333333334,awaiting_retrieval,,1.0
95,gLO_sBM_cAll_d13_mLO2_ch02,1.583877099998061,9.583333333333334,awaiting_retrieval,,1.0
96,gLO_sBM_cAll_d13_mLO2_ch02,1.6005364999982687,9.583333333333334,awaiting_retrieval,,1.0
97,gLO_sBM_cAll_d13_mLO2_ch02,1.6171217999981293,9.583333333333334,awaiting_retrieval,,1.0
98,gLO_sBM_cAll_d13_mLO2_ch02,1.633759799999096,9.583333333333334,awaiting_retrieval,,1.0
99,gLO_sBM_cAll_d13_mLO2_ch02,1.6504613999968554,9.583333333333334,awaiting_retrieval,,1.0
100,gLO_sBM_cAll_d13_mLO2_ch02,1.6672488999975015,9.583333333333334,awaiting_retrieval,,1.0
101,gLO_sBM_cAll_d13_mLO2_ch02,1.6839321999977968,9.583333333333334,awaiting_retrieval,,1.0
102,gLO_sBM_cAll_d13_mLO2_ch02,1.7001647999968539,9.583333333333334,awaiting_retrieval,,1.0
103,gLO_sBM_cAll_d13_mLO2_ch02,1.7172078000003224,9.583333333333334,awaiting_retrieval,,1.0
104,gLO_sBM_cAll_d13_mLO2_ch02,1.7339236999978296,9.583333333333334,awaiting_retrieval,,1.0
105,gLO_sBM_cAll_d13_mLO2_ch02,1.7506106000000712,9.583333333333334,awaiting_retrieval,,1.0
106,gLO_sBM_cAll_d13_mLO2_ch02,1.7672289000001895,9.583333333333334,awaiting_retrieval,,1.0
107,gLO_sBM_cAll_d13_mLO2_ch02,1.7839303999971874,9.583333333333334,awaiting_retrieval,,1.0
108,gLO_sBM_cAll_d13_mLO2_ch02,1.8005821999977327,9.583333333333334,awaiting_retrieval,,1.0
109,gLO_sBM_cAll_d13_mLO2_ch02,1.8171612999976772,9.583333333333334,awaiting_retrieval,,1.0
110,gLO_sBM_cAll_d13_mLO2_ch02,1.8339758000001878,9.583333333333334,awaiting_retrieval,,1.0
111,gLO_sBM_cAll_d13_mLO2_ch02,1.8502798999979844,9.583333333333334,awaiting_retrieval,,1.0
112,gLO_sBM_cAll_d13_mLO2_ch02,1.866843599997081,9.583333333333334,awaiting_retrieval,,1.0
113,gLO_sBM_cAll_d13_mLO2_ch02,1.883905899998352,9.583333333333334,awaiting_retrieval,,1.0
114,gLO_sBM_cAll_d13_mLO2_ch02,1.900554299998474,9.583333333333334,awaiting_retrieval,,1.0
115,gLO_sBM_cAll_d13_mLO2_ch02,1.91711589999977,9.583333333333334,awaiting_retrieval,,1.0
116,gLO_sBM_cAll_d13_mLO2_ch02,1.933769399998708,9.583333333333334,awaiting_retrieval,,1.0
117,gLO_sBM_cAll_d13_mLO2_ch02,1.9504899999992615,9.583333333333334,awaiting_retrieval,,1.0
118,gLO_sBM_cAll_d13_mLO2_ch02,1.967011799999453,9.583333333333334,awaiting_retrieval,,1.0
119,gLO_sBM_cAll_d13_mLO2_ch02,1.9836717999969535,9.583333333333334,awaiting_retrieval,,1.0
120,gLO_sBM_cAll_d13_mLO2_ch02,2.000405799997678,9.583333333333334,awaiting_retrieval,,1.0
121,gLO_sBM_cAll_d13_mLO2_ch02,2.016995899997709,9.583333333333334,awaiting_retrieval,,1.0
122,gLO_sBM_cAll_d13_mLO2_ch02,2.0337722999975085,9.583333333333334,awaiting_retrieval,,1.0
123,gLO_sBM_cAll_d13_mLO2_ch02,2.0504364999978866,9.583333333333334,awaiting_retrieval,,1.0
124,gLO_sBM_cAll_d13_mLO2_ch02,2.0674555999976305,9.583333333333334,awaiting_retrieval,,1.0
125,gLO_sBM_cAll_d13_mLO2_ch02,2.0835723999989586,9.583333333333334,awaiting_retrieval,,1.0
126,gLO_sBM_cAll_d13_mLO2_ch02,2.1002907000001896,9.583333333333334,awaiting_retrieval,,1.0
127,gLO_sBM_cAll_d13_mLO2_ch02,2.1168746999974277,9.583333333333334,awaiting_retrieval,,1.0
128,gLO_sBM_cAll_d13_mLO2_ch02,2.1335292000003427,9.583333333333334,awaiting_retrieval,,1.0
129,gLO_sBM_cAll_d13_mLO2_ch02,2.1501991999975916,9.583333333333334,awaiting_retrieval,,1.0
130,gLO_sBM_cAll_d13_mLO2_ch02,2.1672457999993693,9.583333333333334,awaiting_retrieval,,1.0
131,gLO_sBM_cAll_d13_mLO2_ch02,2.183953199997638,9.583333333333334,awaiting_retrieval,,1.0
132,gLO_sBM_cAll_d13_mLO2_ch02,2.20060379999996,9.583333333333334,awaiting_retrieval,,1.0
133,gLO_sBM_cAll_d13_mLO2_ch02,2.21714789999897,9.583333333333334,awaiting_retrieval,,1.0
134,gLO_sBM_cAll_d13_mLO2_ch02,2.2338072999991785,9.583333333333334,awaiting_retrieval,,1.0
135,gLO_sBM_cAll_d13_mLO2_ch02,2.250414999998619,9.583333333333334,awaiting_retrieval,,1.0
136,gLO_sBM_cAll_d13_mLO2_ch02,2.2669747,9.583333333333334,awaiting_retrieval,,1.0
137,gLO_sBM_cAll_d13_mLO2_ch02,2.2836023999989354,9.583333333333334,awaiting_retrieval,,1.0
138,gLO_sBM_cAll_d13_mLO2_ch02,2.300376100000004,9.583333333333334,awaiting_retrieval,,1.0
139,gLO_sBM_cAll_d13_mLO2_ch02,2.3168453999969745,9.583333333333334,awaiting_retrieval,,1.0
140,gLO_sBM_cAll_d13_mLO2_ch02,2.3334648999989547,9.583333333333334,awaiting_retrieval,,1.0
141,gLO_sBM_cAll_d13_mLO2_ch02,2.3501888999999325,9.583333333333334,awaiting_retrieval,,1.0
142,gLO_sBM_cAll_d13_mLO2_ch02,2.3672203999995087,9.583333333333334,awaiting_retrieval,,1.0
143,gLO_sBM_cAll_d13_mLO2_ch02,2.3838763999992936,9.583333333333334,awaiting_retrieval,,1.0
144,gLO_sBM_cAll_d13_mLO2_ch02,2.400547399996881,9.583333333333334,awaiting_retrieval,,1.0
145,gLO_sBM_cAll_d13_mLO2_ch02,2.417098599999022,9.583333333333334,awaiting_retrieval,,1.0
146,gLO_sBM_cAll_d13_mLO2_ch02,2.433761399999654,9.583333333333334,awaiting_retrieval,,1.0
147,gLO_sBM_cAll_d13_mLO2_ch02,2.4504156000002846,9.583333333333334,awaiting_retrieval,,1.0
148,gLO_sBM_cAll_d13_mLO2_ch02,2.4669505999991244,9.583333333333334,awaiting_retrieval,,1.0
149,gLO_sBM_cAll_d13_mLO2_ch02,2.4836134999968795,9.583333333333334,awaiting_retrieval,,1.0
150,gLO_sBM_cAll_d13_mLO2_ch02,2.500295499998191,9.583333333333334,awaiting_retrieval,,1.0
151,gLO_sBM_cAll_d13_mLO2_ch02,2.5169582999988225,9.583333333333334,awaiting_retrieval,,1.0
152,gLO_sBM_cAll_d13_mLO2_ch02,2.533854099998298,9.583333333333334,awaiting_retrieval,,1.0
153,gLO_sBM_cAll_d13_mLO2_ch02,2.550497399999604,9.583333333333334,awaiting_retrieval,,1.0
154,gLO_sBM_cAll_d13_mLO2_ch02,2.567153399999389,9.583333333333334,awaiting_retrieval,,1.0
155,gLO_sBM_cAll_d13_mLO2_ch02,2.583741099999335,9.583333333333334,awaiting_retrieval,,1.0
156,gLO_sBM_cAll_d13_mLO2_ch02,2.6003582999983537,9.583333333333334,awaiting_retrieval,,1.0
157,gLO_sBM_cAll_d13_mLO2_ch02,2.616900899996856,9.583333333333334,awaiting_retrieval,,1.0
158,gLO_sBM_cAll_d13_mLO2_ch02,2.6335448999998543,9.583333333333334,awaiting_retrieval,,1.0
159,gLO_sBM_cAll_d13_mLO2_ch02,2.6502059999984553,9.583333333333334,awaiting_retrieval,,1.0
160,gLO_sBM_cAll_d13_mLO2_ch02,2.666875499999173,9.583333333333334,awaiting_retrieval,,1.0
161,gLO_sBM_cAll_d13_mLO2_ch02,2.6835122999982786,9.583333333333334,awaiting_retrieval,,1.0
162,gLO_sBM_cAll_d13_mLO2_ch02,2.7001314999979744,9.583333333333334,awaiting_retrieval,,1.0
163,gLO_sBM_cAll_d13_mLO2_ch02,2.7171770999994136,9.583333333333334,awaiting_retrieval,,1.0
164,gLO_sBM_cAll_d13_mLO2_ch02,2.7338973999976837,9.583333333333334,awaiting_retrieval,,1.0
165,gLO_sBM_cAll_d13_mLO2_ch02,2.7504941999978,9.583333333333334,awaiting_retrieval,,1.0
166,gLO_sBM_cAll_d13_mLO2_ch02,2.7671644000002096,9.583333333333334,awaiting_retrieval,,1.0
167,gLO_sBM_cAll_d13_mLO2_ch02,2.7838051999970315,9.583333333333334,awaiting_retrieval,,1.0
168,gLO_sBM_cAll_d13_mLO2_ch02,2.8005335999987713,9.583333333333334,awaiting_retrieval,,1.0
169,gLO_sBM_cAll_d13_mLO2_ch02,2.81707499999905,9.583333333333334,awaiting_retrieval,,1.0
170,gLO_sBM_cAll_d13_mLO2_ch02,2.8337044999971397,9.583333333333334,awaiting_retrieval,,1.0
171,gLO_sBM_cAll_d13_mLO2_ch02,2.8503318999974288,9.583333333333334,awaiting_retrieval,,1.0
172,gLO_sBM_cAll_d13_mLO2_ch02,2.867092599997734,9.583333333333334,awaiting_retrieval,,1.0
173,gLO_sBM_cAll_d13_mLO2_ch02,2.8836990999989514,9.583333333333334,awaiting_retrieval,,1.0
174,gLO_sBM_cAll_d13_mLO2_ch02,2.9003011999994066,9.583333333333334,awaiting_retrieval,,1.0
175,gLO_sBM_cAll_d13_mLO2_ch02,2.916844699997486,9.583333333333334,awaiting_retrieval,,1.0
176,gLO_sBM_cAll_d13_mLO2_ch02,2.933468100000059,9.583333333333334,awaiting_retrieval,,1.0
177,gLO_sBM_cAll_d13_mLO2_ch02,2.950263799997661,9.583333333333334,awaiting_retrieval,,1.0
178,gLO_sBM_cAll_d13_mLO2_ch02,2.9668346999970128,9.583333333333334,awaiting_retrieval,,1.0
179,gLO_sBM_cAll_d13_mLO2_ch02,2.983466099998656,9.583333333333334,awaiting_retrieval,,1.0
180,gLO_sBM_cAll_d13_mLO2_ch02,3.0004888999974697,9.583333333333334,awaiting_retrieval,,1.0
181,gLO_sBM_cAll_d13_mLO2_ch02,3.017006399997661,9.583333333333334,loading,,1.0
182,gLO_sBM_cAll_d13_mLO2_ch02,3.033650099998375,9.583333333333334,loading,,1.0
183,gLO_sBM_cAll_d13_mLO2_ch02,3.050266399997817,9.583333333333334,loading,,1.0
184,gLO_sBM_cAll_d13_mLO2_ch02,3.066934299997265,9.583333333333334,loading,,1.0
185,gLO_sBM_cAll_d13_mLO2_ch02,3.083598299999758,9.583333333333334,loading,,1.0
186,gLO_sBM_cAll_d13_mLO2_ch02,3.1002459999981884,9.583333333333334,loading,,1.0
187,gLO_sBM_cAll_d13_mLO2_ch02,3.1168120999973703,9.583333333333334,loading,,1.0
188,gLO_sBM_cAll_d13_mLO2_ch02,3.1336245999992047,9.583333333333334,loading,,1.0
189,gLO_sBM_cAll_d13_mLO2_ch02,3.1503482999978982,9.583333333333334,loading,,1.0
190,gLO_sBM_cAll_d13_mLO2_ch02,3.1668860999998687,9.583333333333334,loading,,1.0
191,gLO_sBM_cAll_d13_mLO2_ch02,3.1835745999997425,9.583333333333334,loading,,1.0
192,gLO_sBM_cAll_d13_mLO2_ch02,3.2002114999996096,9.583333333333334,loading,,1.0
193,gLO_sBM_cAll_d13_mLO2_ch02,3.2169436000004192,9.583333333333334,loading,,1.0
194,gLO_sBM_cAll_d13_mLO2_ch02,3.2338287999992166,9.583333333333334,loading,,1.0
195,gLO_sBM_cAll_d13_mLO2_ch02,3.250572799999689,9.583333333333334,loading,,1.0
196,gLO_sBM_cAll_d13_mLO2_ch02,3.2671166999971764,9.583333333333334,loading,,1.0
197,gLO_sBM_cAll_d13_mLO2_ch02,3.283728399997971,9.583333333333334,loading,,1.0
198,gLO_sBM_cAll_d13_mLO2_ch02,3.3003873999987716,9.583333333333334,loading,,1.0
199,gLO_sBM_cAll_d13_mLO2_ch02,3.317167499997641,9.583333333333334,loading,,1.0
200,gLO_sBM_cAll_d13_mLO2_ch02,3.333814499998017,9.583333333333334,loading,,1.0
201,gLO_sBM_cAll_d13_mLO2_ch02,3.3505831000002693,9.583333333333334,loading,,1.0
202,gLO_sBM_cAll_d13_mLO2_ch02,3.3670130999999426,9.583333333333334,loading,,1.0
203,gLO_sBM_cAll_d13_mLO2_ch02,3.3837059999969403,9.583333333333334,loading,,1.0
204,gLO_sBM_cAll_d13_mLO2_ch02,3.4003802999978276,9.583333333333334,loading,,1.0
205,gLO_sBM_cAll_d13_mLO2_ch02,3.417101799997959,9.583333333333334,loading,,1.0
206,gLO_sBM_cAll_d13_mLO2_ch02,3.4337439999981654,9.583333333333334,loading,,1.0
207,gLO_sBM_cAll_d13_mLO2_ch02,3.4504299000000693,9.583333333333334,loading,,1.0
208,gLO_sBM_cAll_d13_mLO2_ch02,3.4669629999989935,9.583333333333334,loading,,1.0
209,gLO_sBM_cAll_d13_mLO2_ch02,3.4836112999983544,9.583333333333334,loading,,1.0
210,gLO_sBM_cAll_d13_mLO2_ch02,3.5002157999988945,9.583333333333334,loading,,1.0
211,gLO_sBM_cAll_d13_mLO2_ch02,3.516962399997337,9.583333333333334,loading,,1.0
212,gLO_sBM_cAll_d13_mLO2_ch02,3.5335748999969474,9.583333333333334,loading,,1.0
213,gLO_sBM_cAll_d13_mLO2_ch02,3.5502715999974144,9.583333333333334,loading,,1.0
214,gLO_sBM_cAll_d13_mLO2_ch02,3.5672691999971557,9.583333333333334,loading,,1.0
215,gLO_sBM_cAll_d13_mLO2_ch02,3.5839497999987207,9.583333333333334,loading,,1.0
216,gLO_sBM_cAll_d13_mLO2_ch02,3.6001617999973528,9.583333333333334,loading,,1.0
217,gLO_sBM_cAll_d13_mLO2_ch02,3.6168126999983214,9.583333333333334,loading,,1.0
218,gLO_sBM_cAll_d13_mLO2_ch02,3.6335838999985435,9.583333333333334,loading,,1.0
219,gLO_sBM_cAll_d13_mLO2_ch02,3.650191599997984,9.583333333333334,loading,,1.0
220,gLO_sBM_cAll_d13_mLO2_ch02,3.6672486999996785,9.583333333333334,loading,,1.0
221,gLO_sBM_cAll_d13_mLO2_ch02,3.683857899999627,9.583333333333334,loading,,1.0
222,gLO_sBM_cAll_d13_mLO2_ch02,3.7006320999972266,9.583333333333334,loading,,1.0
223,gLO_sBM_cAll_d13_mLO2_ch02,3.7168287999994103,9.583333333333334,loading,,1.0
224,gLO_sBM_cAll_d13_mLO2_ch02,3.733596599999209,9.583333333333334,loading,,1.0
225,gLO_sBM_cAll_d13_mLO2_ch02,3.7501973999970413,9.583333333333334,loading,,1.0
226,gLO_sBM_cAll_d13_mLO2_ch02,3.767060899997951,9.583333333333334,loading,,1.0
227,gLO_sBM_cAll_d13_mLO2_ch02,3.7837239000001057,9.583333333333334,loading,,1.0
228,gLO_sBM_cAll_d13_mLO2_ch02,3.800378699998029,9.583333333333334,loading,,1.0
229,gLO_sBM_cAll_d13_mLO2_ch02,3.8169404999972105,9.583333333333334,loading,,1.0
230,gLO_sBM_cAll_d13_mLO2_ch02,3.833626499999876,9.583333333333334,loading,,1.0
231,gLO_sBM_cAll_d13_mLO2_ch02,3.8502182999982995,9.583333333333334,loading,,1.0
232,gLO_sBM_cAll_d13_mLO2_ch02,3.866816699999685,9.583333333333334,loading,,1.0
233,gLO_sBM_cAll_d13_mLO2_ch02,3.883463299997015,9.583333333333334,loading,,1.0
234,gLO_sBM_cAll_d13_mLO2_ch02,3.9001433999984108,9.583333333333334,loading,,1.0
235,gLO_sBM_cAll_d13_mLO2_ch02,3.917176699997141,9.583333333333334,loading,,1.0
236,gLO_sBM_cAll_d13_mLO2_ch02,3.933776499998273,9.583333333333334,loading,,1.0
237,gLO_sBM_cAll_d13_mLO2_ch02,3.950502299998405,9.583333333333334,loading,,1.0
238,gLO_sBM_cAll_d13_mLO2_ch02,3.967180499999885,9.583333333333334,loading,,1.0
239,gLO_sBM_cAll_d13_mLO2_ch02,3.9838787999979832,9.583333333333334,loading,,1.0
240,gLO_sBM_cAll_d13_mLO2_ch02,4.0005413999970925,9.583333333333334,loading,,1.0
241,gLO_sBM_cAll_d13_mLO2_ch02,4.017095399998725,9.583333333333334,loading,,1.0
242,gLO_sBM_cAll_d13_mLO2_ch02,4.033916099997513,9.583333333333334,loading,,1.0
243,gLO_sBM_cAll_d13_mLO2_ch02,4.05021080000013,9.583333333333334,loading,,1.0
244,gLO_sBM_cAll_d13_mLO2_ch02,4.066896599997633,9.583333333333334,loading,,1.0
245,gLO_sBM_cAll_d13_mLO2_ch02,4.083588699999451,9.583333333333334,loading,,1.0
246,gLO_sBM_cAll_d13_mLO2_ch02,4.100264099997799,9.583333333333334,loading,,1.0
