audio_time_seconds,wall_time_seconds,event,transition_backend,bridge_preparation_status,bridge_failure_reason,bridge_position_residual,bridge_velocity_residual,bridge_acceleration_residual,bridge_output_modified,boundary_effect_weight,bridge_generation,current_motion_id,pending_motion_id,preferred_motion_id,audio_history_seconds,shortlist,terminal_time_seconds,entry_frame_index,preparation_delay_seconds,transition_motion_id,fallback_reason,current_phase,transition_phase,transition_blend,transition_reason,entry_phase,entry_total_score,entry_pose_score,entry_velocity_score,entry_contact_score,entry_root_score,entry_music_score,entry_remaining_seconds,transition_duration_seconds,motion_timing,speed_multiplier,target_speed_multiplier,transition_speed_multiplier,phase_correction_remaining,raw_max_wrist_abs_rad,raw_max_wrist_angle_joint,raw_max_wrist_speed_rad_s,raw_max_wrist_speed_joint,output_max_wrist_abs_rad,output_max_wrist_angle_joint,output_max_wrist_speed_rad_s,output_max_wrist_speed_joint,root_x,root_y,root_z,root_yaw,switch_anchor_xy_delta_m,switch_anchor_z_delta_m,switch_anchor_yaw_delta_rad,post_switch_xy_delta_m,post_switch_z_delta_m,post_switch_yaw_delta_rad,accepted_beat_time_seconds,accepted_beat_pose_error_rad,accepted_beat_delay_seconds,accepted_beat_limiter_joints,target_max_joint_speed_rad_s,output_max_joint_speed_rad_s,output_max_joint_acceleration_rad_s2,limiter_activated_joints,limiter_activation_rate,collision_override,limiter_enabled,terminal_safe_idle_active,ready_pool_size,ready_motion_ids,failed_motion_ids,motion_load_ms,motion_grounding_ms,entry_feature_ms,motion_fully_ready_ms,match_state,match_confidence,match_rejection_reason,beat_quality,signal_rms,dynamic_range_db,negative_style_score,top_genre,top_genre_score,track_margin,motion_margin,ranked_tracks,ranked_motions,query_tags,current_motion_cluster_id,pending_motion_cluster_id,top_track_id,top_track_score,top_motion_id,top_motion_score,query_bpm
0.472000,0.496410700,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.209124750,,0.000000,,,,,,,,,,0.000000,beat-sync,1.432770,1.000000,,0.134033431,0.183701108,left_wrist_yaw,0.245920441,left_wrist_pitch,0.183701108,left_wrist_yaw,0.313670831,left_wrist_pitch,-0.011576,-0.033825,0.813283,0.039499,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,1.564305,1.271299,185.226588,,0.000192641,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.504000,0.521345900,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.214132088,,0.000000,,,,,,,,,,0.000000,beat-sync,1.483082,1.000000,,0.132444557,0.184235616,left_wrist_yaw,0.103724738,left_wrist_yaw,0.184235616,left_wrist_yaw,0.124639196,left_wrist_yaw,-0.009694,-0.042244,0.812445,0.042027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.953231,0.798003,244.072391,,0.000189466,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.568000,0.588401500,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.228228772,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.127418457,0.184916824,left_wrist_yaw,0.469694826,left_wrist_pitch,0.184916824,left_wrist_yaw,0.607189171,left_wrist_pitch,-0.003263,-0.066181,0.809222,0.036293,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,2.766499,2.212725,258.786633,,0.000181488,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.600000,0.621375700,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.235438263,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.124721000,0.183151060,left_wrist_yaw,0.051717592,left_wrist_yaw,0.183151060,left_wrist_yaw,0.070502198,left_wrist_yaw,-0.002188,-0.077605,0.807650,0.039109,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.522577,0.414780,132.075566,,0.000177746,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.600000,0.629945900,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.237305919,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.124022210,0.182687925,left_wrist_yaw,0.055576206,left_wrist_yaw,0.182687925,left_wrist_yaw,0.065576645,left_wrist_yaw,-0.001663,-0.080460,0.807242,0.037969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.511898,0.426436,8.154613,,0.000176835,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.600000,0.638288100,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.239084135,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.123356885,0.182201661,left_wrist_yaw,0.058351609,left_wrist_yaw,0.182201661,left_wrist_yaw,0.070878713,left_wrist_yaw,-0.001165,-0.083125,0.806870,0.036827,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.482338,0.393788,3.978863,,0.000175932,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.632000,0.646436200,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.240864587,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.122690722,0.181642433,left_wrist_yaw,0.070445180,right_wrist_yaw,0.181642433,left_wrist_yaw,0.089078202,right_wrist_yaw,-0.000669,-0.085727,0.806504,0.035772,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.479022,0.386466,20.598814,,0.000175039,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.664000,0.681035900,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.248149554,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.119965026,0.179576084,left_wrist_yaw,0.126923247,left_wrist_yaw,0.179576084,left_wrist_yaw,0.137505685,left_wrist_yaw,0.002250,-0.095510,0.805206,0.038609,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.876190,0.751179,331.546816,,0.000171556,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.728000,0.746013500,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.262602571,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.114557379,0.173758482,left_wrist_yaw,0.347249403,left_wrist_pitch,0.173758482,left_wrist_yaw,0.489842577,left_wrist_pitch,0.006900,-0.110317,0.803378,0.026770,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,2.440157,2.002894,182.995659,,0.000164989,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.760000,0.771355000,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.268052591,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.112518235,0.172328374,left_wrist_yaw,0.042726300,left_wrist_roll,0.172328374,left_wrist_yaw,0.050415227,left_wrist_roll,0.007538,-0.114224,0.803058,0.027198,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.224721,0.187137,64.172399,,0.000162655,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.824000,0.831328200,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.281025471,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.107664387,0.170900868,left_wrist_yaw,0.037594186,left_wrist_roll,0.170900868,left_wrist_yaw,0.038515003,left_wrist_roll,0.008567,-0.120173,0.802559,0.023140,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.197619,0.162790,2.103815,,0.000157456,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.856000,0.863189900,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.287969485,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.105066260,0.170708470,left_wrist_yaw,0.032722693,left_wrist_roll,0.170708470,left_wrist_yaw,0.038931115,left_wrist_roll,0.008765,-0.121863,0.802402,0.022027,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.272664,0.224577,17.548897,,0.000154631,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.920000,0.946263100,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.305999306,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.098320339,0.172787292,left_wrist_yaw,0.029056880,left_wrist_roll,0.172787292,left_wrist_yaw,0.040422127,left_wrist_roll,0.008915,-0.123600,0.802411,0.019810,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.662150,0.523821,56.064655,,0.000147995,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
0.952000,0.971142700,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.311445699,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.096282552,0.172871059,left_wrist_yaw,0.022687806,left_wrist_roll,0.172871059,left_wrist_yaw,0.028838037,left_wrist_roll,0.008765,-0.123710,0.802427,0.018883,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.515911,0.426813,34.788734,,0.000146113,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.016000,1.038020400,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.325958835,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.090852411,0.172265876,left_wrist_yaw,0.052352608,right_wrist_yaw,0.172265876,left_wrist_yaw,0.070945415,right_wrist_yaw,0.008246,-0.124068,0.802122,0.015654,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.528431,0.429645,44.906500,,0.000141323,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.080000,1.096319800,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.338564678,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.086135891,0.172372450,left_wrist_yaw,0.057328048,right_wrist_yaw,0.172372450,left_wrist_yaw,0.075522666,right_wrist_yaw,0.008085,-0.125090,0.801166,0.013062,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.381147,0.301710,30.796261,,0.000137382,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.112000,1.129708200,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.345799646,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.083428903,0.172549874,left_wrist_yaw,0.058677694,right_wrist_yaw,0.172549874,left_wrist_yaw,0.080982558,right_wrist_yaw,0.008163,-0.126147,0.800428,0.011528,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.282556,0.217710,26.435399,,0.000135227,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.176000,1.187781300,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.358486567,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.078682047,0.171938016,left_wrist_yaw,0.063064440,right_wrist_yaw,0.171938016,left_wrist_yaw,0.080171009,right_wrist_yaw,0.008572,-0.128374,0.799377,0.009798,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.249492,0.202618,22.009969,,0.000131614,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.208000,1.221378700,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.365733351,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.075970637,0.170516146,left_wrist_yaw,0.047092754,right_wrist_yaw,0.170516146,left_wrist_yaw,0.063540626,right_wrist_yaw,0.008813,-0.129517,0.799131,0.009233,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.294975,0.235430,21.762286,,0.000129634,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.272000,1.280406200,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.378482824,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.071200377,0.171657931,right_wrist_yaw,0.063179822,right_wrist_roll,0.171657931,right_wrist_yaw,0.072933343,right_wrist_roll,0.008994,-0.130189,0.798994,0.010611,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.218661,0.183258,12.328413,,0.000126310,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.304000,1.330108900,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.389271834,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.067163631,0.170345066,right_wrist_yaw,0.047830381,left_wrist_roll,0.170345066,right_wrist_yaw,0.059300231,left_wrist_roll,0.008509,-0.128119,0.799424,0.012298,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.357537,0.280294,15.853312,,0.000123594,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.368000,1.388099200,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.401974350,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.062410941,0.169584398,left_wrist_yaw,0.104961243,right_wrist_yaw,0.169584398,left_wrist_yaw,0.122083163,right_wrist_yaw,0.006901,-0.120835,0.800924,0.014666,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.370611,0.310978,7.717320,,0.000120569,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.400000,1.422562400,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.409177934,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.059715694,0.169775268,left_wrist_yaw,0.126036044,right_wrist_yaw,0.169775268,left_wrist_yaw,0.143979323,right_wrist_yaw,0.005286,-0.113542,0.802353,0.016907,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.381487,0.321905,5.066527,,0.000118906,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.400000,1.430281900,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.411036120,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.059020448,0.169814495,left_wrist_yaw,0.141953151,right_wrist_yaw,0.169814495,left_wrist_yaw,0.192790450,right_wrist_yaw,0.004773,-0.111205,0.802814,0.017652,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.457068,0.340739,6.512292,,0.000118497,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
1.400000,1.437767500,,hermite,awaiting_retrieval,,0.0,0.0,0.0,0,1.0,0,gJS_sBM_cAll_d03_mJS5_ch02,,,0.000000,,,,,,,0.412786100,,0.000000,,,,,,,,,,0.000000,beat-sync,1.600000,1.000000,,0.058365686,0.169798175,left_wrist_yaw,0.145225882,right_wrist_yaw,0.169798175,left_wrist_yaw,0.202029227,right_wrist_yaw,0.004253,-0.108843,0.803281,0.018437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.280000,0.000000000,0.000000000,,0.462047,0.373785,7.771032,,0.000118092,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,JS:v0:k0:r0,,,,,,
