audio_time_seconds,wall_time_seconds,event,current_motion_id,pending_motion_id,preferred_motion_id,audio_history_seconds,shortlist,terminal_time_seconds,entry_frame_index,preparation_delay_seconds,transition_motion_id,fallback_reason,current_phase,transition_phase,transition_blend,transition_reason,entry_phase,entry_total_score,entry_pose_score,entry_velocity_score,entry_contact_score,entry_root_score,entry_music_score,entry_remaining_seconds,transition_duration_seconds,motion_timing,speed_multiplier,target_speed_multiplier,transition_speed_multiplier,phase_correction_remaining,raw_max_wrist_abs_rad,raw_max_wrist_angle_joint,raw_max_wrist_speed_rad_s,raw_max_wrist_speed_joint,output_max_wrist_abs_rad,output_max_wrist_angle_joint,output_max_wrist_speed_rad_s,output_max_wrist_speed_joint,root_x,root_y,root_z,root_yaw,switch_anchor_xy_delta_m,switch_anchor_z_delta_m,switch_anchor_yaw_delta_rad,post_switch_xy_delta_m,post_switch_z_delta_m,post_switch_yaw_delta_rad,accepted_beat_time_seconds,accepted_beat_pose_error_rad,accepted_beat_delay_seconds,accepted_beat_limiter_joints,target_max_joint_speed_rad_s,output_max_joint_speed_rad_s,output_max_joint_acceleration_rad_s2,limiter_activated_joints,limiter_activation_rate,collision_override,limiter_enabled,terminal_safe_idle_active,ready_pool_size,ready_motion_ids,failed_motion_ids,motion_load_ms,motion_grounding_ms,entry_feature_ms,motion_fully_ready_ms,match_state,match_confidence,match_rejection_reason,beat_quality,signal_rms,dynamic_range_db,negative_style_score,top_genre,top_genre_score,track_margin,motion_margin,ranked_tracks,ranked_motions,query_tags,current_motion_cluster_id,pending_motion_cluster_id,top_track_id,top_track_score,top_motion_id,top_motion_score,query_bpm
0.010374,0.010952000,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.001454099,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.095435441,right_wrist_yaw,0.195778012,right_wrist_roll,0.074554024,right_wrist_yaw,0.646394122,right_wrist_yaw,-0.001536,-0.002042,0.821657,-0.025798,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,493.621747,0.212794,219.835507,left_ankle_pitch;left_elbow;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_hip_roll;right_hip_yaw;right_knee;right_shoulder_pitch;right_shoulder_roll;right_wrist_roll;right_wrist_yaw;waist_pitch;waist_roll;waist_yaw,0.696551724,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.011005,0.011580100,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.001542944,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.096883401,right_wrist_yaw,0.216394365,right_wrist_roll,0.074690851,right_wrist_yaw,0.586233662,left_wrist_pitch,-0.001630,-0.002166,0.821194,-0.027411,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,429.254610,0.217947,8.208093,left_ankle_pitch;left_elbow;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_hip_roll;right_hip_yaw;right_knee;right_shoulder_pitch;right_shoulder_roll;right_wrist_roll;right_wrist_yaw;waist_roll;waist_yaw,0.696120690,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.012193,0.012766400,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.001710183,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.099609025,right_wrist_yaw,0.191970170,right_wrist_roll,0.074929252,right_wrist_yaw,0.528282288,left_wrist_pitch,-0.001806,-0.002401,0.820321,-0.030458,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,588.021782,0.174067,90.660102,left_ankle_pitch;left_elbow;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_hip_roll;right_hip_yaw;right_knee;right_shoulder_pitch;right_shoulder_roll;right_wrist_roll;right_wrist_yaw;waist_pitch;waist_roll;waist_yaw,0.674329502,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.013388,0.013948700,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.001878549,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.102353022,right_wrist_yaw,0.195401609,right_wrist_roll,0.075141899,right_wrist_yaw,0.490218366,left_wrist_pitch,-0.001984,-0.002638,0.819442,-0.033542,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,668.643677,0.158853,69.574080,left_ankle_pitch;left_elbow;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_wrist_pitch;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_hip_roll;right_hip_yaw;right_knee;right_shoulder_pitch;right_shoulder_roll;right_shoulder_yaw;right_wrist_roll;right_wrist_yaw;waist_pitch;waist_roll;waist_yaw,0.681034483,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.014556,0.015121600,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.002043085,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.105034575,right_wrist_yaw,0.190941989,right_wrist_roll,0.075343185,right_wrist_yaw,0.479080627,left_wrist_yaw,-0.002158,-0.002869,0.818583,-0.036570,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,732.495502,0.153056,63.023209,left_ankle_pitch;left_elbow;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_hip_roll;right_hip_yaw;right_knee;right_shoulder_pitch;right_shoulder_roll;right_shoulder_yaw;right_wrist_roll;right_wrist_yaw;waist_pitch;waist_roll;waist_yaw,0.688087774,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.015173,0.015831000,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.002130014,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.106451325,right_wrist_yaw,0.211729109,right_wrist_roll,0.075471159,right_wrist_yaw,0.535456052,left_wrist_yaw,-0.002250,-0.002991,0.818130,-0.038176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,579.878682,0.197949,69.439908,left_ankle_pitch;left_elbow;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_wrist_pitch;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_hip_roll;right_hip_yaw;right_knee;right_shoulder_pitch;right_shoulder_roll;right_shoulder_yaw;right_wrist_roll;right_wrist_yaw;waist_pitch;waist_roll;waist_yaw,0.692653673,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.016561,0.017190300,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.002325423,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.109636039,right_wrist_yaw,0.224044919,right_wrist_roll,0.075926724,right_wrist_yaw,0.757573638,right_wrist_yaw,-0.002456,-0.003265,0.817110,-0.041801,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,602.561228,0.295955,93.414472,left_ankle_pitch;left_elbow;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_hip_roll;right_hip_yaw;right_knee;right_shoulder_pitch;right_shoulder_roll;right_shoulder_yaw;right_wrist_roll;right_wrist_yaw;waist_pitch;waist_roll;waist_yaw,0.696551724,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.017246,0.017863800,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.002421972,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.110185921,right_wrist_yaw,0.065985918,right_wrist_yaw,0.076124433,right_wrist_yaw,0.729554833,left_wrist_pitch,-0.002644,-0.003217,0.816595,-0.042904,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,581.174342,0.291779,262.243424,left_ankle_pitch;left_elbow;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_shoulder_roll;left_shoulder_yaw;left_wrist_pitch;left_wrist_roll;left_wrist_yaw;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_hip_roll;right_hip_yaw;right_knee;right_shoulder_pitch;right_shoulder_roll;right_shoulder_yaw;right_wrist_roll;right_wrist_yaw;waist_pitch;waist_roll;waist_yaw,0.705570292,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.018513,0.019133600,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.002600408,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.110447988,right_wrist_yaw,0.019705519,left_wrist_pitch,0.076452518,right_wrist_yaw,0.638096317,left_wrist_pitch,-0.003054,-0.002993,0.815633,-0.044429,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,779.267317,0.229753,101.765454,left_ankle_pitch;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_shoulder_yaw;right_elbow;right_hip_pitch;right_knee;right_shoulder_pitch;right_shoulder_yaw;waist_pitch;waist_yaw,0.704433498,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.019192,0.019811200,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.002696028,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.110588431,right_wrist_yaw,0.022541117,left_wrist_pitch,0.076645340,right_wrist_yaw,0.682072812,left_wrist_pitch,-0.003274,-0.002873,0.815118,-0.045246,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,619.979324,0.289871,99.056660,left_ankle_pitch;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_shoulder_yaw;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_knee;right_shoulder_pitch;right_shoulder_yaw;waist_pitch;waist_yaw,0.699167658,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.020547,0.021167300,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.002886831,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.110868670,right_wrist_yaw,0.021109935,left_wrist_pitch,0.077143999,right_wrist_yaw,0.785965358,left_wrist_pitch,-0.003712,-0.002633,0.814091,-0.046877,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,832.924698,0.282441,228.870930,left_ankle_pitch;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_shoulder_yaw;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_hip_roll;right_hip_yaw;right_knee;right_shoulder_pitch;right_shoulder_yaw;waist_pitch;waist_roll;waist_yaw,0.692992214,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.021230,0.021841500,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.002983127,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.111010097,right_wrist_yaw,0.022700485,left_wrist_pitch,0.077349584,right_wrist_yaw,0.731880612,right_wrist_yaw,-0.003934,-0.002512,0.813572,-0.047700,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,689.722412,0.306432,525.207641,left_ankle_pitch;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_shoulder_yaw;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_knee;right_shoulder_pitch;right_shoulder_yaw;waist_pitch;waist_yaw,0.688577586,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.022502,0.023114100,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.003162211,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.111273125,right_wrist_yaw,0.020170379,left_wrist_pitch,0.077686131,right_wrist_yaw,0.643079808,left_wrist_pitch,-0.004346,-0.002286,0.812607,-0.049230,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,953.529262,0.230643,113.204500,left_ankle_pitch;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_shoulder_yaw;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_knee;right_shoulder_pitch;right_shoulder_yaw;waist_pitch;waist_roll;waist_yaw,0.670385396,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.023172,0.023759200,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.003256549,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.111411676,right_wrist_yaw,0.022238921,left_wrist_pitch,0.077875026,right_wrist_yaw,0.677043149,left_wrist_pitch,-0.004562,-0.002168,0.812099,-0.050036,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,757.900646,0.285642,113.224998,left_ankle_pitch;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_shoulder_yaw;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_knee;right_shoulder_pitch;right_shoulder_yaw;waist_pitch;waist_yaw,0.666995074,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.024602,0.025431600,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.003458000,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.111707553,right_wrist_yaw,0.026326105,left_wrist_pitch,0.078271756,right_wrist_yaw,0.717589410,right_wrist_yaw,-0.005026,-0.001915,0.811014,-0.051756,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,713.741467,0.270785,71.225285,left_hip_pitch;left_knee;right_elbow;right_knee;right_shoulder_pitch,0.645852749,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.025515,0.026222700,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.003586606,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.111896425,right_wrist_yaw,0.030317064,left_wrist_pitch,0.078660331,right_wrist_yaw,0.935425204,right_wrist_yaw,-0.005321,-0.001753,0.810321,-0.052855,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,560.671111,0.477718,255.434236,left_ankle_pitch;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_shoulder_yaw;right_elbow;right_hip_pitch;right_knee;right_shoulder_pitch;right_shoulder_yaw;waist_pitch,0.640653358,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
0.026281,0.026893300,,gHO_sBM_cAll_d20_mHO5_ch01,,,0.000000,,,,,,,0.003694423,,0.000000,,,,,,,,,,0.500000,authored,1.000000,1.000000,,0.000000000,0.112054788,right_wrist_yaw,0.025416333,left_wrist_pitch,0.078935542,right_wrist_yaw,0.944117764,left_wrist_yaw,-0.005569,-0.001617,0.809740,-0.053776,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,822.339571,0.404602,481.324401,left_ankle_pitch;left_hip_pitch;left_hip_roll;left_hip_yaw;left_knee;left_shoulder_pitch;left_shoulder_yaw;right_ankle_pitch;right_ankle_roll;right_elbow;right_hip_pitch;right_knee;right_shoulder_pitch;right_shoulder_yaw;waist_pitch;waist_yaw,0.638373121,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,HO:v0:k0:r0,,,,,,
